collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,notes_source,notes_source.label
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,15.64,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,7.13,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,3.42,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,2.86,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,3.15,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2014,2.63,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2014,8.21,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_YLT15,10-year age bands: <15,,,,,,,,,2014,,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,22.79,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,9.41,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,6,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,3.95,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,2.67,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2014,3.13,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2014,7.03,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_YLT15,Aggregate age bands: <15,,,,,,,,,2014,13.93,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2014,18.31,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2014,5.53,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2014,2.96,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2014,2.79,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2014,6.18,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_YLT15,Aggregate age bands: <15,,,,,,,,,2014,18.09,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2014,15.64,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2014,4.69,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2014,3.15,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2014,2.63,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2014,8.21,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
YI,Yearly indicators,ARG,Argentina,BA:153,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_YLT15,Aggregate age bands: <15,,,,,,,,,2014,,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",S3:10_S4:31_T2:239,Data reference period: Third quarter | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old
